,country_id,country_title,region_id,region_title,town_id,town_title
1258,1.0,Россия,105.0,Донецкая Народная Республика,366,Шахтёрск (Донецкая область)
1259,1.0,Россия,105.0,Донецкая Народная Республика,1765,Ясиноватая
1260,1.0,Россия,99.0,Еврейская автономная область,397,Биробиджан
1261,1.0,Россия,99.0,Еврейская автономная область,3123,Амурзет
1262,1.0,Россия,99.0,Еврейская автономная область,4400,Известковый (Еврейская АО)
1263,1.0,Россия,99.0,Еврейская автономная область,3132,Ленинское (Еврейская автономная область)
1264,1.0,Россия,99.0,Еврейская автономная область,5058,Лондоко-Завод (Еврейская АО)
1265,1.0,Россия,99.0,Еврейская автономная область,3128,Николаевка (Еврейская АО)
1266,1.0,Россия,99.0,Еврейская автономная область,1995,Облучье
1267,1.0,Россия,99.0,Еврейская автономная область,3966,Приамурский (Еврейская АО)
1268,1.0,Россия,99.0,Еврейская автономная область,3852,Смидович (Еврейская автономная область)
1269,1.0,Россия,99.0,Еврейская автономная область,5238,Союзное (Еврейская АО)
1270,1.0,Россия,99.0,Еврейская автономная область,4274,Теплоозерск (Еврейская АО)
1271,1.0,Россия,76.0,Забайкальский край,403,Чита
1272,1.0,Россия,76.0,Забайкальский край,409,Агинское
1273,1.0,Россия,76.0,Забайкальский край,3699,Аксеново-Зиловское
1274,1.0,Россия,76.0,Забайкальский край,3189,Акша
1275,1.0,Россия,76.0,Забайкальский край,3190,Александровский Завод
1276,1.0,Россия,76.0,Забайкальский край,3702,Амазар
1277,1.0,Россия,76.0,Забайкальский край,4885,"Атамановка (Забайкальский край, Чита)"
1278,1.0,Россия,76.0,Забайкальский край,3191,Бада
1279,1.0,Россия,76.0,Забайкальский край,3871,Балей
1280,1.0,Россия,76.0,Забайкальский край,2845,Баляга
1281,1.0,Россия,76.0,Забайкальский край,1488,Борзя
1282,1.0,Россия,76.0,Забайкальский край,3848,Букачача (Забайкальский край)
1283,1.0,Россия,76.0,Забайкальский край,3192,Верх-Усугли
1284,1.0,Россия,76.0,Забайкальский край,3193,Верх-Чита
1285,1.0,Россия,76.0,Забайкальский край,3194,Газимурский Завод
1286,1.0,Россия,76.0,Забайкальский край,3771,Давенда
1287,1.0,Россия,76.0,Забайкальский край,3195,Даурия
1288,1.0,Россия,76.0,Забайкальский край,4643,Досатуй (Забайкальский край)
1289,1.0,Россия,76.0,Забайкальский край,3196,Дульдурга
1290,1.0,Россия,76.0,Забайкальский край,1355,Жирекен
1291,1.0,Россия,76.0,Забайкальский край,925,Забайкальск
1292,1.0,Россия,76.0,Забайкальский край,3197,Казаново
1293,1.0,Россия,76.0,Забайкальский край,3198,Калга
1294,1.0,Россия,76.0,Забайкальский край,3703,Карымское
1295,1.0,Россия,76.0,Забайкальский край,705,Краснокаменск (Забайкальский край)
1296,1.0,Россия,76.0,Забайкальский край,4017,Курлея (Забайкальский край)
1297,1.0,Россия,76.0,Забайкальский край,3199,Кыра
1298,1.0,Россия,76.0,Забайкальский край,3200,Маккавеево
1299,1.0,Россия,76.0,Забайкальский край,3201,Малета
1300,1.0,Россия,76.0,Забайкальский край,3704,Могзон
1301,1.0,Россия,76.0,Забайкальский край,2854,Могойтуй
1302,1.0,Россия,76.0,Забайкальский край,924,Могоча
1303,1.0,Россия,76.0,Забайкальский край,922,Нерчинск
1304,1.0,Россия,76.0,Забайкальский край,3202,Нерчинский Завод
1305,1.0,Россия,76.0,Забайкальский край,3203,Нижний Цасучей
1306,1.0,Россия,76.0,Забайкальский край,2700,Новая Чара
1307,1.0,Россия,76.0,Забайкальский край,2851,Новоцурухайтуй
1308,1.0,Россия,76.0,Забайкальский край,3470,Первомайский (Забайкальский край)
1309,1.0,Россия,76.0,Забайкальский край,2842,Петровск-Забайкальский
1310,1.0,Россия,76.0,Забайкальский край,2850,Приаргунск
1311,1.0,Россия,76.0,Забайкальский край,3962,Сбега
1312,1.0,Россия,76.0,Забайкальский край,3204,Смоленка
1313,1.0,Россия,76.0,Забайкальский край,2848,Сретенск
1314,1.0,Россия,76.0,Забайкальский край,2849,Улеты
1315,1.0,Россия,76.0,Забайкальский край,907,Хилок
1316,1.0,Россия,76.0,Забайкальский край,3761,Хохотуй
1317,1.0,Россия,76.0,Забайкальский край,4939,Чара (Забайкальский край)
1318,1.0,Россия,76.0,Забайкальский край,3206,Чернышевск
1319,1.0,Россия,76.0,Забайкальский край,4179,Шерловая Гора (Забайкальский край)
1320,1.0,Россия,76.0,Забайкальский край,923,Шилка
1321,1.0,Россия,76.0,Забайкальский край,3205,Ясная
1322,1.0,Россия,76.0,Забайкальский край,926,Ясногорск (Забайкальский край)
1323,1.0,Россия,108.0,Запорожская область,3696,Акимовка (Запорожская область)
1324,1.0,Россия,108.0,Запорожская область,355,Бердянск
1325,1.0,Россия,108.0,Запорожская область,1898,Днепрорудное
1326,1.0,Россия,108.0,Запорожская область,495,Запорожье
1327,1.0,Россия,108.0,Запорожская область,3708,Каменка-Днепровская
1328,1.0,Россия,108.0,Запорожская область,503,Мелитополь
1329,1.0,Россия,108.0,Запорожская область,3705,Михайловка (Запорожская область)
1330,1.0,Россия,108.0,Запорожская область,1899,Орехов
1331,1.0,Россия,108.0,Запорожская область,3692,Приазо́вское
1332,1.0,Россия,108.0,Запорожская область,3695,Приморск
1333,1.0,Россия,108.0,Запорожская область,1691,Токмак
1334,1.0,Россия,108.0,Запорожская область,1440,Энергодар
1335,1.0,Россия,24.0,Ивановская область,122,Иваново
1336,1.0,Россия,24.0,Ивановская область,4568,Беляницы
1337,1.0,Россия,24.0,Ивановская область,932,Вичуга
1338,1.0,Россия,24.0,Ивановская область,2389,Гаврилов Посад
1339,1.0,Россия,24.0,Ивановская область,5124,Горячево (Ивановская область)
1340,1.0,Россия,24.0,Ивановская область,4348,Железнодорожный (Ивановская область)
1341,1.0,Россия,24.0,Ивановская область,2230,Заволжск
1342,1.0,Россия,24.0,Ивановская область,2628,Ильинское-Хованское
1343,1.0,Россия,24.0,Ивановская область,613,Кинешма
1344,1.0,Россия,24.0,Ивановская область,2159,Комсомольск (Ивановская область)
1345,1.0,Россия,24.0,Ивановская область,2022,Кохма
1346,1.0,Россия,24.0,Ивановская область,4549,Лебяжий Луг (Ивановская область)
1347,1.0,Россия,24.0,Ивановская область,2232,Лежнево
1348,1.0,Россия,24.0,Ивановская область,1832,Наволоки
1349,1.0,Россия,24.0,Ивановская область,4770,Нерль (Ивановская область)
1350,1.0,Россия,24.0,Ивановская область,5088,Ново-Талицы (Ивановская область)
1351,1.0,Россия,24.0,Ивановская область,4320,Новописцово (Ивановская область)
1352,1.0,Россия,24.0,Ивановская область,5013,Новые Горки (Ивановская область)
1353,1.0,Россия,24.0,Ивановская область,3985,Палех (Ивановская область)
1354,1.0,Россия,24.0,Ивановская область,3840,Плёс (Ивановская область)
1355,1.0,Россия,24.0,Ивановская область,2016,Приволжск
1356,1.0,Россия,24.0,Ивановская область,956,Пучеж
1357,1.0,Россия,24.0,Ивановская область,2158,Родники (Ивановская область)
1358,1.0,Россия,24.0,Ивановская область,2646,"Савино (Савинский район, посёлок)"
1359,1.0,Россия,24.0,Ивановская область,4326,Старая Вичуга (Ивановская область)
1360,1.0,Россия,24.0,Ивановская область,931,Тейково
1361,1.0,Россия,24.0,Ивановская область,4067,"Филисово (Ивановская обл, Родниковский)"
1362,1.0,Россия,24.0,Ивановская область,955,Фурманов
1363,1.0,Россия,24.0,Ивановская область,4697,Шилыково (Ивановская область)
1364,1.0,Россия,24.0,Ивановская область,954,Шуя
1365,1.0,Россия,24.0,Ивановская область,2231,Южа
1366,1.0,Россия,24.0,Ивановская область,2106,Юрьевец
1367,1.0,Россия,25.0,Иркутская область,141,Иркутск
1368,1.0,Россия,25.0,Иркутская область,4753,Алгатуй (Иркутская область)
1369,1.0,Россия,25.0,Иркутская область,4317,Алексеевск (Иркутская область)
1370,1.0,Россия,25.0,Иркутская область,2233,Алзамай
1371,1.0,Россия,25.0,Иркутская область,674,Ангарск
1372,1.0,Россия,25.0,Иркутская область,1418,Байкальск
1373,1.0,Россия,25.0,Иркутская область,3784,Баклаши (Иркутская обл.)
1374,1.0,Россия,25.0,Иркутская область,2756,Балаганск
1375,1.0,Россия,25.0,Иркутская область,5409,Балахнинский (Иркутская область)
1376,1.0,Россия,25.0,Иркутская область,2241,Белореченский (Иркутская обл.)
1377,1.0,Россия,25.0,Иркутская область,2234,Бирюсинск
1378,1.0,Россия,25.0,Иркутская область,883,Бодайбо
1379,1.0,Россия,25.0,Иркутская область,2861,Бохан
1380,1.0,Россия,25.0,Иркутская область,673,Братск
1381,1.0,Россия,25.0,Иркутская область,4446,"Верхнемарково (Иркутская, Усть-Кутский)"
1382,1.0,Россия,25.0,Иркутская область,1881,Вихоревка
1383,1.0,Россия,25.0,Иркутская область,2737,Гидростроитель
1384,1.0,Россия,25.0,Иркутская область,4187,Ербогачен (Иркутская область)
1385,1.0,Россия,25.0,Иркутская область,1467,Железногорск-Илимский
1386,1.0,Россия,25.0,Иркутская область,3820,Жигалово (Иркутская область)
1387,1.0,Россия,25.0,Иркутская область,2736,Закаменск
1388,1.0,Россия,25.0,Иркутская область,2243,Залари
1389,1.0,Россия,25.0,Иркутская область,5454,Запань (Иркутская область)
1390,1.0,Россия,25.0,Иркутская область,1360,Зима
1391,1.0,Россия,25.0,Иркутская область,2236,Качуг
1392,1.0,Россия,25.0,Иркутская область,1950,Киренск
1393,1.0,Россия,25.0,Иркутская область,2235,Куйтун
1394,1.0,Россия,25.0,Иркутская область,2237,Кутулик
1395,1.0,Россия,25.0,Иркутская область,3425,Магистральный (Иркутская область)
1396,1.0,Россия,25.0,Иркутская область,1945,Мама
1397,1.0,Россия,25.0,Иркутская область,4018,Маркова (Иркутская область)
1398,1.0,Россия,25.0,Иркутская область,2009,Мегет
1399,1.0,Россия,25.0,Иркутская область,2238,Михайловка (Иркутская обл.)
1400,1.0,Россия,25.0,Иркутская область,1994,Нижнеудинск
1401,1.0,Россия,25.0,Иркутская область,3437,Новая Игирма
1402,1.0,Россия,25.0,Иркутская область,5455,Новобирюсинский (Иркутская область)
1403,1.0,Россия,25.0,Иркутская область,4491,"Олха (Иркутская обл., Шелеховский р.)"
1404,1.0,Россия,25.0,Иркутская область,3424,Оса (Иркутская область)
1405,1.0,Россия,25.0,Иркутская область,1361,Саянск
1406,1.0,Россия,25.0,Иркутская область,1942,Свирск
1407,1.0,Россия,25.0,Иркутская область,1590,Слюдянка
1408,1.0,Россия,25.0,Иркутская область,2239,Средний
1409,1.0,Россия,25.0,Иркутская область,3911,Столбова (Иркутская область)
1410,1.0,Россия,25.0,Иркутская область,1362,Тайшет
1411,1.0,Россия,25.0,Иркутская область,3808,Тельма (Иркутская область)
1412,1.0,Россия,25.0,Иркутская область,3824,Тубинский (Иркутская область)
1413,1.0,Россия,25.0,Иркутская область,707,Тулун
1414,1.0,Россия,25.0,Иркутская область,4658,Урик (Иркутская область)
1415,1.0,Россия,25.0,Иркутская область,686,Усолье-Сибирское
1416,1.0,Россия,25.0,Иркутская область,685,Усть-Илимск
1417,1.0,Россия,25.0,Иркутская область,702,Усть-Кут
1418,1.0,Россия,25.0,Иркутская область,411,Усть-Ордынский
1419,1.0,Россия,25.0,Иркутская область,3435,Усть-Уда
1420,1.0,Россия,25.0,Иркутская область,3504,Хомутово (Иркутская область)
1421,1.0,Россия,25.0,Иркутская область,2240,Черемушки
1422,1.0,Россия,25.0,Иркутская область,694,Черемхово (Иркутская область)
1423,1.0,Россия,25.0,Иркутская область,2242,Чунский
1424,1.0,Россия,25.0,Иркутская область,704,Шелехов
1425,1.0,Россия,83.0,Кабардино-Балкарская Республика,378,Нальчик
1426,1.0,Россия,83.0,Кабардино-Балкарская Республика,5141,Алтуд
1427,1.0,Россия,83.0,Кабардино-Балкарская Республика,5137,Аргудан (Кабардино-Балкария)
1428,1.0,Россия,83.0,Кабардино-Балкарская Республика,5130,Атажукино
1429,1.0,Россия,83.0,Кабардино-Балкарская Республика,5044,Аушигер (Кабардино-Балкария)
1430,1.0,Россия,83.0,Кабардино-Балкарская Республика,1207,Баксан
1431,1.0,Россия,83.0,Кабардино-Балкарская Республика,4255,Баксаненок (Кабардино-Балкария)
1432,1.0,Россия,83.0,Кабардино-Балкарская Республика,5329,Безенги (Кабардино-Балкария)
1433,1.0,Россия,83.0,Кабардино-Балкарская Республика,5128,Герпегеж
1434,1.0,Россия,83.0,Кабардино-Балкарская Республика,5354,Жанхотеко (Баксанский район)
1435,1.0,Россия,83.0,Кабардино-Балкарская Республика,5135,Залукодес (Кабардино-Балкария)
1436,1.0,Россия,83.0,Кабардино-Балкарская Республика,4916,Залукокоаже
1437,1.0,Россия,83.0,Кабардино-Балкарская Республика,4613,Заюково (Кабардино-Балкария)
1438,1.0,Россия,83.0,Кабардино-Балкарская Республика,2803,Камлюково
1439,1.0,Россия,83.0,Кабардино-Балкарская Республика,5356,Карагач (Кабардино-Балкария)
1440,1.0,Россия,83.0,Кабардино-Балкарская Республика,4257,"Кахун (Кабардино-Балкария, Урванский р.)"
1441,1.0,Россия,83.0,Кабардино-Балкарская Республика,3745,Кашхатау
1442,1.0,Россия,83.0,Кабардино-Балкарская Республика,5083,Кенже (Кабардино-Балкария)
1443,1.0,Россия,83.0,Кабардино-Балкарская Республика,5143,Колдрасинский
1444,1.0,Россия,83.0,Кабардино-Балкарская Республика,5127,Лечинкай (Кабардино-Балкария)
1445,1.0,Россия,83.0,Кабардино-Балкарская Республика,2102,Майский
1446,1.0,Россия,83.0,Кабардино-Балкарская Республика,5355,"Малка (Кабардино-Балкария, Зольский р.)"
1447,1.0,Россия,83.0,Кабардино-Балкарская Республика,5366,Морзох (Кабардино-Балкария)
1448,1.0,Россия,83.0,Кабардино-Балкарская Республика,5222,Нартан (Кабардино-Балкария)
1449,1.0,Россия,83.0,Кабардино-Балкарская Республика,1210,Нарткала
1450,1.0,Россия,83.0,Кабардино-Балкарская Республика,5332,Новая Балкария (Кабардино-Балкария)
1451,1.0,Россия,83.0,Кабардино-Балкарская Республика,5038,Ново-Покровский (Кабардино-Балкария)
1452,1.0,Россия,83.0,Кабардино-Балкарская Республика,5140,Ново-Полтавское
1453,1.0,Россия,83.0,Кабардино-Балкарская Республика,5363,Плановское (Кабардино-Балкария)
1454,1.0,Россия,83.0,Кабардино-Балкарская Республика,5139,Прималкинское
1455,1.0,Россия,83.0,Кабардино-Балкарская Республика,5146,Пролетарское (Кабардино-Балкария)
1456,1.0,Россия,83.0,Кабардино-Балкарская Республика,776,Прохладный
1457,1.0,Россия,83.0,Кабардино-Балкарская Республика,5138,Псыншоко
1458,1.0,Россия,83.0,Кабардино-Балкарская Республика,5129,Псыхурей
1459,1.0,Россия,83.0,Кабардино-Балкарская Республика,5142,Саратовский (Кабардино-Балкария)
1460,1.0,Россия,83.0,Кабардино-Балкарская Республика,5133,Светловодское (Кабардино-Балкария)
1461,1.0,Россия,83.0,Кабардино-Балкарская Республика,3799,Старый Черек (КБР)
1462,1.0,Россия,83.0,Кабардино-Балкарская Республика,1208,Терек
1463,1.0,Россия,83.0,Кабардино-Балкарская Республика,1209,Тырныауз
1464,1.0,Россия,83.0,Кабардино-Балкарская Республика,4256,"Урвань (Кабардино-Балкария, Урванский р)"
1465,1.0,Россия,83.0,Кабардино-Балкарская Республика,5136,Хабаз (Кабардино-Балкария)
1466,1.0,Россия,83.0,Кабардино-Балкарская Республика,1211,Чегем
1467,1.0,Россия,83.0,Кабардино-Балкарская Республика,4933,Шалушка (Чегемский район)
1468,1.0,Россия,83.0,Кабардино-Балкарская Республика,5134,Шордаково (Кабардино-Балкария)
1469,1.0,Россия,83.0,Кабардино-Балкарская Республика,4429,Эльбрус (Кабардино-Балкария)
1470,1.0,Россия,27.0,Калининградская область,99,Калининград
1471,1.0,Россия,27.0,Калининградская область,4135," Храброво (Калининградская, Гурьевский)"
1472,1.0,Россия,27.0,Калининградская область,942,Багратионовск
1473,1.0,Россия,27.0,Калининградская область,1731,Балтийск
1474,1.0,Россия,27.0,Калининградская область,4559,Большое Исаково (Калининградская обл.)
1475,1.0,Россия,27.0,Калининградская область,4825,Васильково (Гурьевский район)
1476,1.0,Россия,27.0,Калининградская область,1955,Гвардейск
1477,1.0,Россия,27.0,Калининградская область,941,Гурьевск (Калининградская область)
1478,1.0,Россия,27.0,Калининградская область,1656,Гусев
1479,1.0,Россия,27.0,Калининградская область,4447,Доваторовка (Калининградская область)
1480,1.0,Россия,27.0,Калининградская область,4448,Заовражное (Калининградская область)
1481,1.0,Россия,27.0,Калининградская область,4745,Заозерье (Калининградская область)
1482,1.0,Россия,27.0,Калининградская область,3779,Заостровье (Калининградская обл.)
1483,1.0,Россия,27.0,Калининградская область,2945,Зеленоградск
1484,1.0,Россия,27.0,Калининградская область,4810,Коврово (Калининградская область)
1485,1.0,Россия,27.0,Калининградская область,3059,Краснознаменск (Калининградская область)
1486,1.0,Россия,27.0,Калининградская область,4665,Красноярское (Калининградская область)
1487,1.0,Россия,27.0,Калининградская область,3062,Ладушкин
1488,1.0,Россия,27.0,Калининградская область,4275,"Ласкино (Калининградская, Гурьевский р)"
1489,1.0,Россия,27.0,Калининградская область,5348,"Липово (Калиниградская об, Гусевский р.)"
1490,1.0,Россия,27.0,Калининградская область,4024,Малое Исаково (Калининградская область)
1491,1.0,Россия,27.0,Калининградская область,3061,Мамоново (Калининградская область)
1492,1.0,Россия,27.0,Калининградская область,3060,Неман
1493,1.0,Россия,27.0,Калининградская область,3063,Нестеров
1494,1.0,Россия,27.0,Калининградская область,5052,Нивенское (Калининградская область)
1495,1.0,Россия,27.0,Калининградская область,4615,Переславское (Калининградская область)
1496,1.0,Россия,27.0,Калининградская область,4445,"Петрово (Калининградская об, Гурьевский)"
1497,1.0,Россия,27.0,Калининградская область,3477,Пионерский (Калининградская область)
1498,1.0,Россия,27.0,Калининградская область,2944,Полесск
1499,1.0,Россия,27.0,Калининградская область,1884,Правдинск (Калининградская обл.)
1500,1.0,Россия,27.0,Калининградская область,3064,Прибрежный
1501,1.0,Россия,27.0,Калининградская область,3817,Родники (Калининградская область)
1502,1.0,Россия,27.0,Калининградская область,1782,Светлогорск (Калининградская область)
1503,1.0,Россия,27.0,Калининградская область,939,Светлый (Калининградская область)
1504,1.0,Россия,27.0,Калининградская область,3065,Славск
1505,1.0,Россия,27.0,Калининградская область,940,Советск (Калининградская область)
1506,1.0,Россия,27.0,Калининградская область,4391,Талпаки (Калининградская область)
1507,1.0,Россия,27.0,Калининградская область,4379,Холмогоровка (Калиниградская область)
1508,1.0,Россия,27.0,Калининградская область,938,Черняховск
1509,1.0,Россия,27.0,Калининградская область,4302,"Шоссейное (Калининградская, Гурьевский)"
1510,1.0,Россия,27.0,Калининградская область,5375,Южный (Калининградская область)
1511,1.0,Россия,27.0,Калининградская область,3066,Янтарный
1512,1.0,Россия,29.0,Калужская область,127,Калуга
1513,1.0,Россия,29.0,Калужская область,3910,Асмолово (Калужская область)
1514,1.0,Россия,29.0,Калужская область,1202,Бабынино
1515,1.0,Россия,29.0,Калужская область,1518,Балабаново
1516,1.0,Россия,29.0,Калужская область,2776,Барятино
1517,1.0,Россия,29.0,Калужская область,2982,Белоусово
1518,1.0,Россия,29.0,Калужская область,4674,Березичский Стеклозавод (Калужская обл.)
1519,1.0,Россия,29.0,Калужская область,3055,Бетлица
1520,1.0,Россия,29.0,Калужская область,1428,Боровск
1521,1.0,Россия,29.0,Калужская область,5100,"Воробьёво (Калужская, Малоярославецкий)"
1522,1.0,Россия,29.0,Калужская область,1972,Воротынск
1523,1.0,Россия,29.0,Калужская область,2709,Ворсино
1524,1.0,Россия,29.0,Калужская область,4548,Гордеево (Калужская область)
1525,1.0,Россия,29.0,Калужская область,3056,Детчино
1526,1.0,Россия,29.0,Калужская область,2665,Думиничи
1527,1.0,Россия,29.0,Калужская область,2774,Ермолино
1528,1.0,Россия,29.0,Калужская область,2115,Жиздра
1529,1.0,Россия,29.0,Калужская область,1784,Жуков
1530,1.0,Россия,29.0,Калужская область,4137,Ивакино (Калужская область)
1531,1.0,Россия,29.0,Калужская область,4261,имени Льва Толстого (Калужская область)
1532,1.0,Россия,29.0,Калужская область,4629,"Кабицыно (Калужская обл., Боровский р.)"
1533,1.0,Россия,29.0,Калужская область,4315,Канищево (Калужская область)
1534,1.0,Россия,29.0,Калужская область,1205,Киров (Калужская область)
1535,1.0,Россия,29.0,Калужская область,1707,Козельск
1536,1.0,Россия,29.0,Калужская область,1203,Кондрово
1537,1.0,Россия,29.0,Калужская область,4887,Красное (Боровский район)
1538,1.0,Россия,29.0,Калужская область,2007,Кременки
1539,1.0,Россия,29.0,Калужская область,4683,Кривское (Боровский район)
1540,1.0,Россия,29.0,Калужская область,4270,"Кудиново (Калужская, Малоярославецкий р)"
1541,1.0,Россия,29.0,Калужская область,1206,Людиново
1542,1.0,Россия,29.0,Калужская область,3850,Маклино (Калужская область)
1543,1.0,Россия,29.0,Калужская область,4073,"Маланьино (Калужская обл., Боровской р.)"
1544,1.0,Россия,29.0,Калужская область,1204,Малоярославец
1545,1.0,Россия,29.0,Калужская область,3930,Малые Савки (Калужская область)
1546,1.0,Россия,29.0,Калужская область,1860,Медынь
1547,1.0,Россия,29.0,Калужская область,1482,Мещовск
1548,1.0,Россия,29.0,Калужская область,5317,"Мирный (Калужская, Барятинский)"
1549,1.0,Россия,29.0,Калужская область,2704,Мосальск
1550,1.0,Россия,29.0,Калужская область,4478,Мстихино
1551,1.0,Россия,29.0,Калужская область,4750,Мятлево (Калужская область)
1552,1.0,Россия,29.0,Калужская область,792,Обнинск
1553,1.0,Россия,29.0,Калужская область,4762,Орехово (Калужская область)
1554,1.0,Россия,29.0,Калужская область,4047,Папино (Калужская область)
1555,1.0,Россия,29.0,Калужская область,1986,Перемышль
1556,1.0,Россия,29.0,Калужская область,3057,Полотняный Завод
1557,1.0,Россия,29.0,Калужская область,3964,Раево (Калужская область)
1558,1.0,Россия,29.0,Калужская область,4712,Совхоз Победа (Калужская область)
1559,1.0,Россия,29.0,Калужская область,1705,Сосенский
1560,1.0,Россия,29.0,Калужская область,1828,Спас-Деменск
1561,1.0,Россия,29.0,Калужская область,1706,Сухиничи
1562,1.0,Россия,29.0,Калужская область,1589,Таруса
1563,1.0,Россия,29.0,Калужская область,1900,Товарково
1564,1.0,Россия,29.0,Калужская область,4216,"Ульяново (Калужская обл., Ульяновский р)"
1565,1.0,Россия,29.0,Калужская область,3058,Ферзиково
1566,1.0,Россия,29.0,Калужская область,2667,Хвастовичи
1567,1.0,Россия,29.0,Калужская область,2664,Шайковка
1568,1.0,Россия,29.0,Калужская область,1850,Юхнов
1569,1.0,Россия,30.0,Камчатский край,393,Петропавловск-Камчатский
1570,1.0,Россия,30.0,Камчатский край,2244,Вилючинск
1571,1.0,Россия,30.0,Камчатский край,2030,Елизово
1572,1.0,Россия,30.0,Камчатский край,3772,Каменское (Камчатский край)
1573,1.0,Россия,30.0,Камчатский край,1509,Мильково
1574,1.0,Россия,30.0,Камчатский край,4214,"Оссора (Камчатский край, Карагинский р.)"
1575,1.0,Россия,30.0,Камчатский край,413,Палана
1576,1.0,Россия,30.0,Камчатский край,4435,Тигиль (Камчатский край)
1577,1.0,Россия,30.0,Камчатский край,2105,Тиличики
1578,1.0,Россия,30.0,Камчатский край,4028,Тымлат
1579,1.0,Россия,30.0,Камчатский край,3110,Эссо
1580,1.0,Россия,91.0,Карачаево-Черкесская Республика,379,Черкесск
1581,1.0,Россия,91.0,Карачаево-Черкесская Республика,3926,Адыге-Хабль
1582,1.0,Россия,91.0,Карачаево-Черкесская Республика,2758,Архыз
1583,1.0,Россия,91.0,Карачаево-Черкесская Республика,5220,"Грушка (Карач.-Черкес,Адыге-Хабльский р)"
1584,1.0,Россия,91.0,Карачаево-Черкесская Республика,5210,Джингирик (Карачаево-Черкесская респ.)
1585,1.0,Россия,91.0,Карачаево-Черкесская Республика,2712,Домбай
1586,1.0,Россия,91.0,Карачаево-Черкесская Республика,2804,Зеленчукская
1587,1.0,Россия,91.0,Карачаево-Черкесская Республика,4929,Исправная (Зеленчукский район)
1588,1.0,Россия,91.0,Карачаево-Черкесская Республика,4917,Кавказский
1589,1.0,Россия,91.0,Карачаево-Черкесская Республика,5219,Каменномост (Карачаевский район)
1590,1.0,Россия,91.0,Карачаево-Черкесская Республика,4490,Кара-Паго (Абазинский район)
1591,1.0,Россия,91.0,Карачаево-Черкесская Республика,1479,Карачаевск
1592,1.0,Россия,91.0,Карачаево-Черкесская Республика,5214,Карт-Джурт (Карачаевский район)
1593,1.0,Россия,91.0,Карачаево-Черкесская Республика,4934,Коста Хетагурова (Карачаевский район)
1594,1.0,Россия,91.0,Карачаево-Черкесская Республика,4624,Кубина (Карачаево-Черкесская Республика)
1595,1.0,Россия,91.0,Карачаево-Черкесская Республика,5212,"Курджиново (Кар.-Черкессия,Урупский р)"
1596,1.0,Россия,91.0,Карачаево-Черкесская Республика,3527,Медногорский
1597,1.0,Россия,91.0,Карачаево-Черкесская Республика,4889,Нижняя Ермоловка
1598,1.0,Россия,91.0,Карачаево-Черкесская Республика,5217,Новая Джегута (Усть-Джегутинский район)
1599,1.0,Россия,91.0,Карачаево-Черкесская Республика,5215,Новый Карачай (Карачаевский район)
1600,1.0,Россия,91.0,Карачаево-Черкесская Республика,5213,Орджоникидзевский (Карачаевский район)
1601,1.0,Россия,91.0,Карачаево-Черкесская Республика,5216,Правокубанский (Карачаевский район)
1602,1.0,Россия,91.0,Карачаево-Черкесская Республика,1952,Преградная
1603,1.0,Россия,91.0,Карачаево-Черкесская Республика,4875,Псыж (Карачаево-Черкесская Республика)
1604,1.0,Россия,91.0,Карачаево-Черкесская Республика,5218,Римгорское (Малокарачаевский район)
1605,1.0,Россия,91.0,Карачаево-Черкесская Республика,4915,Сторожевая
1606,1.0,Россия,91.0,Карачаево-Черкесская Республика,4904,Теберда (Карачаево-Черкесская Респ-ка)
1607,1.0,Россия,91.0,Карачаево-Черкесская Республика,3456,Усть-Джегута
1608,1.0,Россия,91.0,Карачаево-Черкесская Республика,3512,Учкекен
1609,1.0,Россия,91.0,Карачаево-Черкесская Республика,2806,Эркин-Юрт
1610,1.0,Россия,32.0,Кемеровская область,399,Кемерово
1611,1.0,Россия,32.0,Кемеровская область,687,Анжеро-Судженск
1612,1.0,Россия,32.0,Кемеровская область,4521,"Атаманово (Кемеровская, Новокузнецкий)"
1613,1.0,Россия,32.0,Кемеровская область,5258,Ашмарино (Кемеровская область)
1614,1.0,Россия,32.0,Кемеровская область,2254,Бачатский
1615,1.0,Россия,32.0,Кемеровская область,691,Белово
1616,1.0,Россия,32.0,Кемеровская область,2869,Белогорск (Кемеровская область)
1617,1.0,Россия,32.0,Кемеровская область,709,Березовский (Кемеровская область)
1618,1.0,Россия,32.0,Кемеровская область,5164,Большая Талда (Кемеровская область)
1619,1.0,Россия,32.0,Кемеровская область,3665,Верх-Чебула
1620,1.0,Россия,32.0,Кемеровская область,2255,Грамотеино
1621,1.0,Россия,32.0,Кемеровская область,1220,Гурьевск (Кемеровская обл.)
1622,1.0,Россия,32.0,Кемеровская область,5257,Евтино (Кемеровская область)
1623,1.0,Россия,32.0,Кемеровская область,2248,Зеленогорский
1624,1.0,Россия,32.0,Кемеровская область,2264,Ижморский
1625,1.0,Россия,32.0,Кемеровская область,2256,Инской
1626,1.0,Россия,32.0,Кемеровская область,2096,Калтан
1627,1.0,Россия,32.0,Кемеровская область,682,Киселевск
1628,1.0,Россия,32.0,Кемеровская область,1614,Краснобродский
1629,1.0,Россия,32.0,Кемеровская область,5163,Кузедеево (Кемеровская область)
1630,1.0,Россия,32.0,Кемеровская область,681,Ленинск-Кузнецкий
